"RespondentID","CollectorID","CompletionTimeMinutes","EndDate","FavorEntryLevel","FavorConventionalSoon","FavorOnlineEducation","FavorAI","FavorCrypto","FavorAmerican","HeardOfUdacity","HeardOfUdemy","HeardOfCoursera","HeardOfPluralsight","HeardOfLynda","Industry","FavorReligion","FavorChristianity","FavorRegulation","SurveyMonkeyAge","SurveyMonkeyIncome","SurveyMonkeyRegion","IsSurveyMonkeyMale","IsSurveyMonkeyFemale","IsSurveyMonkeyUnreportedGender","IsSurveyMonkeyIncomePreferNotDisclose","IsManager","IsUnemployed","IsStem","IsNotStem","IsUnsureStem","IsUnreportedStem","IsMale","IsFemale","ReportedIncome","ReportedAge","IsReportedMale","IsReportedFemale","IsReportedNonbinary","IsUnreportedGender","IsReportedIncomePreferNotDisclose","Education","Ethnicity","ReportedExactAge","Personality_Grit","Covid","State","Personality_Openness","Personality_Conscientiousness","Personality_Extraversion","Personality_Agreeableness","Personality_Neuroticism","Personality_IsInvalid"
"11517866181","258604317","10","4/19/2020 13:39","8","8","10","8","","","0","0","0","1","1","11","","","6","","","","","","","","1","0","0","0","0","1","1","0","3","2","1","0","0","0","0","4","5","21","350","3","","81","73","81","79","38","0"
"11517866323","258604317","8","4/19/2020 13:39","7","5","7","8","","","1","1","1","0","0","6","","","8","","","","","","","","1","0","0","0","0","1","1","0","6","2","1","0","0","0","0","5","3","25","210","2","","54","40","4","83","69","0"
"11517866327","258604317","8","4/19/2020 13:39","4","9","2","2","","","1","0","1","0","0","2","","","4","","","","","","","","1","0","0","0","0","1","1","0","2","2","1","0","0","0","0","4","5","25","440.00000000000006","1","","81","54","33","81","44","0"
"11517867991","258604317","5","4/19/2020 13:40","6","7","5","9","","","0","1","1","0","1","6","","","7","","","","","","","","0","0","0","0","0","1","1","0","5","2","1","0","0","0","0","5","5","22","310","5","","56","50","50","54","44","0"
"11517849760","258604317","5","4/19/2020 13:26","9","9","9","8","","","1","1","1","0","1","6","","","2","","","","","","","","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","5","5","26","459","2","","90","96","71","65","0","0"
"11517869461","258604317","7","4/19/2020 13:41","3","7","10","7","","","1","1","1","0","0","6","","","8","","","","","","","","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","3","5","21","270","3","","98","33","79","27","25","0"
"11517866825","258604317","4","4/19/2020 13:39","10","8","5","4","","","0","0","0","0","1","11","","","6","","","","","","","","1","0","0","0","0","1","0","1","7","2","0","1","0","0","0","5","5","21","310","2","","88","46","50","40","60","0"
"11517878233","258604317","18","4/19/2020 13:48","7","3","6","8","","","0","0","1","0","0","10","","","10","","","","","","","","0","0","0","0","0","1","0","1","1","2","0","1","0","0","0","4","5","24","240","4","","90","25","25","73","96","0"
"11517882992","258604317","4","4/19/2020 13:52","6","6","6","6","","","0","0","0","0","1","6","","","5","","","","","","","","1","0","0","0","0","1","1","0","5","2","1","0","0","0","0","5","5","25","300","3","","","","","","","1"
"11517883021","258604317","17","4/19/2020 13:52","10","8","10","2","","","1","0","1","0","1","11","","","10","","","","","","","","1","0","0","0","0","1","0","0","2","2","0","0","1","0","0","5","5","23","170","0","","92","15","2","69","94","0"
"11517883740","258604317","5","4/19/2020 13:53","5","6","6","3","","","1","0","1","0","0","6","","","7","","","","","","","","0","0","0","0","0","1","1","0","1","2","1","0","0","0","0","4","5","27","290","2","","79","44","38","65","56","0"
"11517871924","258604317","40","4/19/2020 13:43","9","9","8","9","","","1","1","1","0","0","4","","","6","","","","","","","","1","0","0","0","0","1","1","0","5","2","1","0","0","0","0","5","5","27","350","2","","90","81","50","37.5","6","0"
"11517865567","258604317","6","4/19/2020 13:38","8","8","8","7","","","1","0","0","1","0","2","","","7","","","","","","","","1","0","0","0","0","1","1","0","4","2","1","0","0","0","0","5","2","23","310","2","","60","54","52","54","60","0"
"11517924127","258604317","13","4/19/2020 14:24","2","1","6","7","","","1","0","1","0","1","6","","","3","","","","","","","","0","0","0","0","0","1","0","1","6","2","0","1","0","0","0","5","5","24","280","3","","44","58","77","79","90","0"
"11524029184","258604327","3","4/21/2020 11:44","10","7","6","6","","","0","1","0","0","0","1","","","5","","","","","","","","0","0","0","0","0","1","0","1","2","2","0","1","0","0","0","4","5","23","","0","","","","","","","1"
"11525731276","258604327","4","4/21/2020 21:02","10","2","9","9","","","1","1","1","0","0","6","","","5","","","","","","","","0","0","0","0","0","1","1","0","7","2","1","0","0","0","0","5","5","26","300","3","","","","","","","1"
"11531444651","258604327","14","4/23/2020 10:57","9","8","8","10","","","1","0","1","1","0","6","","","8","","","","","","","","0","0","0","0","0","1","1","0","7","2","1","0","0","0","0","5","5","26","260","2","","50","58","62","69","46","0"
"11517959626","258604317","5","4/19/2020 14:52","8","8","8","8","","","1","0","0","1","1","8","","","8","","","","","","","","1","0","0","0","0","1","0","1","5","4","0","1","0","0","0","5","5","47","328","3","","","","","","","1"
"11531541310","258604327","16","4/23/2020 11:21","5","4","10","7","","","1","1","1","1","1","6","","","8","","","","","","","","0","0","0","0","0","1","1","0","6","2","1","0","0","0","0","6","5","24","380","3","","71","83","69","46","54","0"
"11531885997","258604327","57","4/23/2020 12:52","5","5","10","3","","","1","1","1","1","1","4","","","5","","","","","","","","0","0","0","0","0","1","0","1","10","3","0","1","0","0","0","6","5","30","350","3","","92","60","71","62.5","40","0"
"11533117033","258604327","6","4/23/2020 19:14","8","3","6","3","","","1","0","1","0","1","4","","","5","","","","","","","","1","0","0","0","0","1","0","1","","4","0","1","0","0","1","5","5","100","509","0","","","","","","","1"
"11561093447","258604317","4","5/2/2020 15:08","8","9","10","7","","","0","1","1","0","1","6","","","6","","","","","","","","1","0","0","0","0","1","1","0","8","2","1","0","0","0","0","5","2","27","308","2","","56","46","58","46","56","0"
"11561094668","258604317","5","5/2/2020 15:09","10","3","5","10","","","1","1","1","0","1","10","","","10","","","","","","","","1","0","0","0","0","1","0","1","3","2","0","1","0","0","0","5","2","23","140","4","","96","25","17","8","100","0"
"11561094716","258604317","3","5/2/2020 15:09","7","3","9","9","","","0","0","1","0","1","3","","","7","","","","","","","","1","0","0","0","0","1","1","0","5","2","1","0","0","0","0","7","5","27","289","3","","45","70","62","67","42","0"
"11561095609","258604317","7","5/2/2020 15:10","7","5","7","6","","","0","0","1","0","1","10","","","8","","","","","","","","0","0","0","0","0","1","0","1","6","2","0","1","0","0","0","5","2","25","290","3","","94","42","23","65","62.5","0"
"11561097780","258604317","7","5/2/2020 15:11","9","10","5","4","","","0","0","1","1","0","11","","","7","","","","","","","","1","0","0","0","0","1","0","1","5","2","0","1","0","0","0","4","5","22","280","2","","81","50","23","87.5","71","0"
"11561098424","258604317","7","5/2/2020 15:12","10","9","10","4","","","1","1","1","0","1","4","","","8","","","","","","","","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","4","5","26","270","2","","81","29","85","69","35","0"
"11561099342","258604317","5","5/2/2020 15:13","3","3","8","6","","","0","0","1","0","0","10","","","7","","","","","","","","0","1","0","0","0","1","0","1","4","2","0","1","0","0","0","4","5","24","240","3","","69","48","44","71","58","0"
"11561100889","258604317","7","5/2/2020 15:14","4","4","5","7","","","1","0","1","0","0","2","","","7","","","","","","","","0","0","0","0","0","1","0","1","3","2","0","1","0","0","0","5","5","26","400","5","","96","79","23","44","67","0"
"11561105623","258604317","10","5/2/2020 15:17","6","6","6","9","","","1","0","0","0","0","5","","","10","","","","","","","","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","5","5","25","430","2","","65","77","42","94","12","0"
"11561102398","258604317","8","5/2/2020 15:15","7","10","10","5","","","0","0","0","0","0","11","","","9","","","","","","","","0","0","0","0","0","1","0","1","3","2","0","1","0","0","0","2","5","23","180","1","","96","15","21","69","92","0"
"11561106048","258604317","4","5/2/2020 15:18","5","4","7","7","","","0","0","0","0","1","11","","","9","","","","","","","","0","1","0","0","0","1","1","0","1","2","1","0","0","0","0","4","6","21","301","3","","46","40","60","48","48","0"
"11532097898","258604327","10","4/23/2020 13:51","4","4","10","10","","","1","1","1","0","1","4","","","10","","","","","","","","1","0","0","0","0","1","0","1","9","3","0","1","0","0","0","6","2","34","480","2","","81","88","52","38","57","0"
"11561106543","258604317","11","5/2/2020 15:18","8","10","8","5","","","0","0","1","0","0","10","","","5","","","","","","","","0","0","0","0","0","1","0","1","2","2","0","1","0","0","0","5","3","25","200","2","","58","33","0","63","75","0"
"11561108796","258604317","6","5/2/2020 15:20","3","10","5","8","","","0","1","0","0","1","4","","","4","","","","","","","","1","0","0","0","0","1","1","0","9","2","1","0","0","0","0","4","4","25","370","2","","85","71","42","85","2","0"
"11561110838","258604317","8","5/2/2020 15:21","4","4","7","5","","","0","1","1","0","0","10","","","9","","","","","","","","0","1","0","0","0","1","0","1","4","2","0","1","0","0","0","5","5","26","409","2","","81","77","77","83","31","0"
"11561111991","258604317","6","5/2/2020 15:23","9","9","8","6","","","0","1","1","1","1","8","","","9","","","","","","","","1","0","0","0","0","1","1","0","4","2","1","0","0","0","0","5","5","25","316","2","","95","84","76","71","86","0"
"11561113513","258604317","3","5/2/2020 15:24","5","7","6","7","","","1","1","0","1","0","5","","","8","","","","","","","","1","0","0","0","0","1","1","0","5","2","1","0","0","0","0","7","5","25","254","2","","80","93","56","44","72","0"
"11561114472","258604317","21","5/2/2020 15:24","9","9","10","8","","","1","1","1","0","1","10","","","5","","","","","","","","1","0","0","0","0","1","1","0","5","2","1","0","0","0","0","4","4","27","350","0","","77","69","62.5","42","25","0"
"11561118641","258604317","4","5/2/2020 15:27","9","9","9","10","","","1","0","1","0","0","11","","","8","","","","","","","","0","0","0","0","0","1","1","0","6","2","1","0","0","0","0","2","3","23","500","5","","69","69","71","58","19","0"
"11523998789","258604327","9","4/21/2020 11:36","10","8","10","8","","","1","1","0","0","0","10","","","5","","","","","","","","1","0","0","0","0","1","0","1","10","2","0","1","0","0","0","5","5","28","380","5","","","","","","","1"
"11561121929","258604317","11","5/2/2020 15:30","10","8","10","8","","","0","0","0","0","1","5","","","8","","","","","","","","0","0","0","0","0","1","0","1","3","2","0","1","0","0","0","5","6","27","320","3","","81","54","67","71","33","0"
"11561122682","258604317","5","5/2/2020 15:31","7","5","6","8","","","0","0","0","0","1","5","","","6","","","","","","","","1","0","0","0","0","1","1","0","4","2","1","0","0","0","0","7","2","27","488.99999999999994","3","","44","44","54","48","48","0"
"11561126357","258604317","22","5/2/2020 15:33","8","7","9","8","","","0","1","0","0","1","6","","","7","","","","","","","","0","0","0","0","0","1","1","0","3","2","1","0","0","0","0","5","3","27","390","2","","79","69","29","56","27","0"
"11561115353","258604317","5","5/2/2020 15:25","4","7","8","8","","","0","0","0","0","1","8","","","7","","","","","","","","0","0","0","0","0","1","0","1","4","2","0","1","0","0","0","4","4","25","280","3","","62","58","56","67","70","0"
"11561105317","258604317","10","5/2/2020 15:17","4","6","9","7","","","1","1","1","0","1","6","","","5","","","","","","","","0","1","0","0","0","1","1","0","3","2","1","0","0","0","0","4","4","23","400","2","","92","73","21","27","31","0"
"11561134029","258604317","13","5/2/2020 15:39","9","8","9","9","","","1","0","1","0","0","6","","","8","","","","","","","","1","0","0","0","0","1","1","0","4","2","1","0","0","0","0","7","5","25","280","5","","85","62.5","69","62.5","27","0"
"11561134796","258604317","6","5/2/2020 15:40","10","10","10","6","","","0","0","1","0","0","11","","","10","","","","","","","","1","0","0","0","0","1","0","1","5","2","0","1","0","0","0","5","5","22","450","1","","71","65","56","69","62.5","0"
"11561136243","258604317","2","5/2/2020 15:41","8","5","9","7","","","0","0","1","0","0","6","","","7","","","","","","","","1","0","0","0","0","1","1","0","6","2","1","0","0","0","0","7","2","25","256","4","","54","50","46","48","58","0"
"11561145345","258604317","4","5/2/2020 15:49","10","10","10","10","","","0","1","1","0","1","6","","","10","","","","","","","","1","0","0","0","0","1","1","0","8","2","1","0","0","0","0","5","5","25","330","3","","87","71","42","50","57","0"
"11561145681","258604317","7","5/2/2020 15:49","8","10","5","6","","","0","0","0","0","0","4","","","7","","","","","","","","0","0","0","0","0","1","0","1","8","2","0","1","0","0","0","5","5","25","440.00000000000006","2","","","","","","","1"
"11561145942","258604317","6","5/2/2020 15:49","6","6","8","6","","","1","1","1","1","1","6","","","4","","","","","","","","0","0","0","0","0","1","1","0","5","2","1","0","0","0","0","4","5","23","270","2","","73","67","44","73","52","0"
"11561149877","258604317","4","5/2/2020 15:52","8","8","7","8","","","0","0","0","0","1","11","","","7","","","","","","","","0","0","0","0","0","1","0","1","2","2","0","1","0","0","0","4","4","25","330","4","","52","58","50","52","54","0"
"11561150239","258604317","5","5/2/2020 15:53","7","2","10","5","","","0","0","0","0","0","11","","","10","","","","","","","","0","1","0","0","0","1","1","0","4","2","1","0","0","0","0","4","5","27","420","2","","58","58","40","69","10","0"
"11561173617","258604317","6","5/2/2020 16:11","6","5","8","8","","","0","0","1","0","0","5","","","9","","","","","","","","0","0","0","0","0","1","0","1","4","2","0","1","0","0","0","6","3","25","380","2","","65","73","38","81","69","0"
"11561178390","258604317","4","5/2/2020 16:15","8","4","6","6","","","1","1","1","0","1","6","","","6","","","","","","","","1","0","0","0","0","1","0","1","6","2","0","1","0","0","0","5","2","23","362","2","","52","56","79","70","59","0"
"11561175677","258604317","2","5/2/2020 16:13","7","5","7","7","","","0","0","1","0","0","3","","","6","","","","","","","","1","0","0","0","0","1","0","1","3","2","0","1","0","0","0","7","5","21","318","4","","48","35","48","50","60","0"
"11561184444","258604317","7","5/2/2020 16:20","6","8","10","10","","","1","1","1","0","0","3","","","3","","","","","","","","0","0","0","0","0","1","0","1","3","2","0","1","0","0","0","8","5","26","480","2","","98","94","10","90","63","0"
"11561192766","258604317","15","5/2/2020 16:27","8","9","10","7","","","0","0","1","0","0","11","","","8","","","","","","","","1","0","0","0","0","1","1","0","3","2","1","0","0","0","0","4","5","21","480","2","","90","90","58","92","15","0"
"11561230483","258604317","7","5/2/2020 16:58","6","5","9","6","","","1","1","1","0","0","6","","","5","","","","","","","","0","0","0","0","0","1","1","0","2","2","1","0","0","0","0","5","5","26","280","0","","85","54","33","33","44","0"
"11561262932","258604317","6","5/2/2020 17:22","8","1","10","10","","","1","1","1","0","1","6","","","6","","","","","","","","0","1","0","0","0","1","1","0","4","2","1","0","0","0","0","4","5","24","480","3","","100","92","37.5","100","0","0"
"11690208272","261948791","5","6/11/2020 21:57","6","4","7","2","","7","1","1","1","1","1","10","9","","8","","","","","","","","0","0","0","1","0","0","1","0","3","2","1","0","0","0","0","5","2","23","340","3","5","96","77","37.5","69","54","0"
"11690208987","261948791","5","6/11/2020 21:57","6","7","9","7","","2","0","1","1","0","1","10","1","","9","","","","","","","","0","0","0","1","0","0","0","1","6","2","0","1","0","0","0","5","2","25","280","0","33","92","46","23","73","52","0"
"11690210307","261948791","5","6/11/2020 21:58","8","7","8","8","","3","0","1","0","0","0","11","2","","9","","","","","","","","1","0","0","1","0","0","1","0","4","2","1","0","0","0","0","3","5","26","400","0","23","50","81","67","71","19","0"
"11690213429","261948791","6","6/11/2020 22:00","9","9","10","4","","7","0","0","1","0","1","4","1","","7","","","","","","","","1","0","1","0","0","0","1","0","5","2","1","0","0","0","0","5","5","25","370","3","21","60","79","56","65","6","0"
"11690213441","261948791","5","6/11/2020 22:00","8","9","10","8","","9","0","1","0","0","0","8","9","","9","","","","","","","","0","0","0","1","0","0","1","0","4","2","1","0","0","0","0","3","5","24","290","2","50","77","73","54","69","75","0"
"11561133827","258604317","6","5/2/2020 15:39","7","5","8","9","","","0","1","0","0","1","10","","","6","","","","","","","","0","0","0","0","0","1","1","0","9","2","1","0","0","0","0","4","4","25","480","3","","79","88","56","73","2","0"
"11690215705","261948791","9","6/11/2020 22:01","7","7","8","6","","3","1","1","1","0","0","5","6","","7","","","","","","","","0","0","0","1","0","0","1","0","2","2","1","0","0","0","0","7","2","22","310","0","34","77","56","50","52","60","0"
"11690215793","261948791","8","6/11/2020 22:01","9","7","5","3","","4","0","0","0","0","0","11","4","","7","","","","","","","","0","1","0","1","0","0","1","0","3","2","1","0","0","0","0","4","5","24","260","0","5","94","8","37.5","58","75","0"
"11690217481","261948791","6","6/11/2020 22:02","9","4","1","6","","4","0","1","0","0","1","4","1","","10","","","","","","","","0","0","0","1","0","0","0","1","3","2","0","1","0","0","0","5","5","23","430","2","33","83","56","94","60","31","0"
"11690219705","261948791","7","6/11/2020 22:04","5","7","6","6","","6","1","0","0","0","0","2","5","","5","","","","","","","","1","0","1","0","0","0","0","1","4","2","0","1","0","0","0","5","5","23","324","4","14","90","71","71","63","31","0"
"11690220786","261948791","12","6/11/2020 22:03","7","7","6","9","","5","0","1","1","0","0","4","6","","8","","","","","","","","1","0","0","1","0","0","1","0","3","2","1","0","0","0","0","5","5","23","320","4","14","71","81","75","62.5","52","0"
"11690221382","261948791","4","6/11/2020 22:03","10","10","10","9","","4","0","1","1","0","0","11","10","","10","","","","","","","","0","0","0","1","0","0","1","0","6","2","1","0","0","0","0","3","3","23","490.00000000000006","0","19","79","81","73","90","10","0"
"11690221881","261948791","2","6/11/2020 22:04","8","6","7","5","","7","1","1","1","0","0","10","9","","6","","","","","","","","0","1","0","1","0","0","1","0","3","2","1","0","0","0","0","2","4","25","458","2","10","85","65","62","55","22","0"
"11561139478","258604317","5","5/2/2020 15:44","8","7","8","6","","","0","0","0","0","1","5","","","7","","","","","","","","0","0","0","0","0","1","0","1","2","2","0","1","0","0","0","5","5","24","300","3","","75","67","58","75","83","0"
"11690214647","261948791","8","6/11/2020 22:00","4","4","7","7","","6","1","0","1","0","0","10","1","","4","","","","","","","","0","0","1","0","0","0","0","1","3","2","0","1","0","0","0","5","5","25","360","2","39","69","69","50","46","65","0"
"11690224141","261948791","5","6/11/2020 22:05","10","10","10","10","","6","0","1","1","0","1","6","10","","1","","","","","","","","1","0","1","0","0","0","1","0","4","2","1","0","0","0","0","5","5","24","500","3","47","96","100","96","71","8","0"
"11690222111","261948791","6","6/11/2020 22:04","7","6","7","7","","1","0","0","1","0","0","6","1","","8","","","","","","","","0","0","0","1","0","0","1","0","3","3","1","0","0","0","0","4","5","39","500","3","23","79","98","21","79","2","0"
"11690224528","261948791","5","6/11/2020 22:05","7","5","8","7","","4","0","0","1","0","1","4","1","","9","","","","","","","","1","0","0","1","0","0","0","1","9","3","0","1","0","0","0","5","2","36","459","2","5","75","98","71","65","2","0"
"11690224641","261948791","11","6/11/2020 22:05","4","3","7","6","","8","0","0","0","0","0","4","2","","6","","","","","","","","0","0","0","1","0","0","1","0","5","2","1","0","0","0","0","3","5","28","390","3","1","71","69","44","48","58","0"
"11690224839","261948791","7","6/11/2020 22:05","8","9","9","8","","9","1","1","1","0","1","6","1","","8","","","","","","","","0","0","0","1","0","0","0","1","6","3","0","1","0","0","0","5","5","36","320","1","5","81","73","15","73","96","0"
"11690224388","261948791","5","6/11/2020 22:05","8","7","6","10","","5","0","0","0","0","1","6","1","","10","","","","","","","","0","0","1","0","0","0","1","0","5","3","1","0","0","0","0","4","5","36","380","0","36","96","48","75","21","10","0"
"11690226141","261948791","15","6/11/2020 22:06","7","8","6","4","","10","0","1","1","0","1","10","2","","10","","","","","","","","0","0","0","1","0","0","0","1","10","2","0","1","0","0","0","5","5","22","360","3","5","85","33","90","71","33","0"
"11690222709","261948791","7","6/11/2020 22:04","3","6","4","7","","1","0","0","0","0","0","10","1","","8","","","","","","","","0","0","0","1","0","0","1","0","4","2","1","0","0","0","0","5","5","28","330","4","31","50","54","52","60","40","0"
"11690227402","261948791","7","6/11/2020 22:07","6","4","8","10","","4","0","1","1","1","0","6","4","","7","","","","","","","","0","0","1","0","0","0","0","1","7","3","0","1","0","0","0","5","5","35","420","0","44","48","88","10","79","77","0"
"11690227422","261948791","5","6/11/2020 22:07","6","5","8","4","","3","0","0","0","0","0","6","9","","7","","","","","","","","0","0","0","1","0","0","1","0","4","3","1","0","0","0","0","4","5","38","440.00000000000006","3","10","94","65","10","96","15","0"
"11690226803","261948791","7","6/11/2020 22:06","9","10","8","8","","3","0","1","1","0","0","10","1","","8","","","","","","","","0","0","1","0","0","0","0","1","5","3","0","1","0","0","0","4","5","31","330","2","23","74","63","90","81","52","0"
"11690225085","261948791","7","6/11/2020 22:05","10","10","10","10","","1","0","1","1","0","1","6","10","","5","","","","","","","","1","0","1","0","0","0","1","0","4","3","1","0","0","0","0","5","3","33","500","3","10","","","","","","1"
"11690228534","261948791","8","6/11/2020 22:07","10","10","10","8","","1","0","1","1","0","1","10","1","","4","","","","","","","","1","0","0","1","0","0","0","1","4","4","0","1","0","0","0","4","5","46","400","0","44","100","83","12.5","96","2","0"
"11690230149","261948791","8","6/11/2020 22:08","5","6","5","7","","10","0","0","1","0","0","2","1","","10","","","","","","","","0","1","0","1","0","0","0","1","5","2","0","1","0","0","0","5","4","23","390","3","5","48","77","0","56","87.5","0"
"11690228795","261948791","5","6/11/2020 22:07","4","5","7","7","","7","0","1","1","0","1","6","1","","7","","","","","","","","1","0","1","0","0","0","1","0","9","4","1","0","0","0","0","7","5","52","450","3","4","71","92","73","75","15","0"
"11690228910","261948791","3","6/11/2020 22:07","7","6","6","6","","7","0","0","1","0","0","6","7","","5","","","","","","","","1","0","1","0","0","0","0","1","3","2","0","1","0","0","0","5","5","24","324","4","14","90","71","71","63","31","0"
"11690230323","261948791","5","6/11/2020 22:08","8","9","7","2","","8","0","0","1","0","0","2","1","","10","","","","","","","","0","0","0","1","0","0","1","0","3","3","1","0","0","0","0","7","5","39","320","2","5","62","50","15","79","79","0"
"11690230673","261948791","4","6/11/2020 22:08","8","6","6","7","","2","0","1","1","0","0","6","2","","8","","","","","","","","1","0","0","0","0","1","1","0","5","2","1","0","0","0","0","5","5","24","380","2","3","60","73","60","77","19","0"
"11690231701","261948791","10","6/11/2020 22:09","10","7","7","5","","7","1","0","0","0","0","4","6","","10","","","","","","","","1","0","0","1","0","0","1","0","3","2","1","0","0","0","0","5","3","26","280","5","48","69","65","56","69","40","0"
"11690229124","261948791","7","6/11/2020 22:07","9","3","8","8","","6","1","1","1","0","0","10","1","","9","","","","","","","","0","0","0","1","0","0","1","0","2","3","1","0","0","0","0","4","5","33","310","2","26","60","63","33","90","60","0"
"11690232298","261948791","4","6/11/2020 22:09","7","4","9","10","","3","0","0","0","0","0","4","1","","8","","","","","","","","1","0","0","1","0","0","1","0","2","3","1","0","0","0","0","6","3","31","250","3","3","84","64","13","74","40","0"
"11690232778","261948791","10","6/11/2020 22:09","7","7","8","9","","10","0","1","1","0","0","11","9","","10","","","","","","","","0","0","0","1","0","0","1","0","7","2","1","0","0","0","0","3","3","23","480","0","19","85","73","77","77","0","0"
"11690233008","261948791","6","6/11/2020 22:09","6","6","7","7","","6","0","0","0","0","1","10","6","","7","","","","","","","","0","0","0","1","0","0","1","0","4","2","1","0","0","0","0","5","5","28","310","3","3","85","50","52","52","35","0"
"11690233119","261948791","10","6/11/2020 22:09","10","10","1","10","","8","0","0","0","0","0","11","10","","10","","","","","","","","0","0","0","1","0","0","1","0","4","4","1","0","0","0","0","4","5","53","400","3","48","44","69","12.5","54","73","0"
"11690234302","261948791","8","6/11/2020 22:10","6","5","7","9","","1","1","1","0","0","0","8","10","","7","","","","","","","","1","0","1","0","0","0","0","1","4","2","0","1","0","0","0","5","5","26","370","5","41","81","50","75","79","21","0"
"11690237103","261948791","5","6/11/2020 22:12","5","2","8","8","","6","0","0","0","0","0","10","1","","10","","","","","","","","0","1","0","1","0","0","1","0","1","2","1","0","0","0","0","5","5","29","370","0","10","88","40","31","94","75","0"
"11690236908","261948791","9","6/11/2020 22:11","10","10","10","2","","1","1","0","1","0","1","10","1","","10","","","","","","","","1","0","0","1","0","0","0","0","1","2","0","0","1","0","0","5","5","23","140","2","33","94","23","0","65","96","0"
"11690237449","261948791","11","6/11/2020 22:12","9","6","6","6","","6","0","0","1","0","0","5","6","","7","","","","","","","","1","0","0","1","0","0","0","1","3","2","0","1","0","0","0","5","5","28","270","5","10","58","71","33","73","58","0"
"11690237735","261948791","10","6/11/2020 22:12","8","5","9","6","","6","1","0","0","0","0","11","8","","9","","","","","","","","1","0","0","1","0","0","0","1","3","2","0","1","0","0","0","4","5","23","310","2","17","67","52","29","62.5","65","0"
"11690238585","261948791","7","6/11/2020 22:12","7","8","8","7","","9","0","1","1","0","0","5","1","","7","","","","","","","","0","0","1","0","0","0","1","0","4","2","1","0","0","0","0","8","2","29","270","2","39","25","21","15","58","38","0"
"11690238995","261948791","9","6/11/2020 22:12","8","7","10","7","","7","1","1","1","0","0","10","7","","8","","","","","","","","0","0","0","1","0","0","0","1","6","4","0","1","0","0","0","5","5","56","340","1","22","77","81","19","60","75","0"
"11690239527","261948791","9","6/11/2020 22:19","10","10","10","10","","8","0","0","0","1","0","12","10","","7","","","","","","","","0","0","0","1","0","0","0","1","1","2","0","1","0","0","0","4","3","22","300","1","23","56","54","48","58","56","0"
"11690241170","261948791","20","6/11/2020 22:14","8","6","6","6","","10","0","0","1","0","0","2","1","","7","","","","","","","","0","0","0","1","0","0","0","1","3","2","0","1","0","0","0","4","3","23","280","2","33","98","56","54","62.5","58","0"
"11690241477","261948791","8","6/11/2020 22:14","9","10","7","7","","8","0","1","1","0","0","5","10","","7","","","","","","","","0","0","0","1","0","0","0","1","4","3","0","1","0","0","0","7","3","34","340","4","25","81","73","58","79","69","0"
"11690242673","261948791","4","6/11/2020 22:14","10","10","10","10","","1","1","1","1","0","1","6","1","","8","","","","","","","","0","0","0","0","1","0","1","0","2","2","1","0","0","0","0","4","5","20","480","0","15","85","96","02","98","81","0"
"11690242886","261948791","6","6/11/2020 22:14","7","9","7","5","","6","1","1","1","0","1","6","1","","8","","","","","","","","1","0","1","0","0","0","1","0","5","3","1","0","0","0","0","5","5","30","380","3","26","96","75","8","87.5","52","0"
"11690243317","261948791","10","6/11/2020 22:15","10","10","10","10","","1","1","0","0","0","1","6","6","","10","","","","","","","","1","0","1","0","0","0","1","0","7","3","1","0","0","0","0","5","5","32","500","5","18","100","92","25","83","0","0"
"11690243412","261948791","12","6/11/2020 22:15","2","6","10","4","","1","0","0","0","0","1","2","1","","10","","","","","","","","0","0","1","0","0","0","0","1","3","4","0","1","0","0","0","7","5","47","360","5","48","96","54","62.5","79","90","0"
"11690244147","261948791","16","6/11/2020 22:15","9","6","9","10","","2","1","0","0","0","0","4","1","","9","","","","","","","","1","0","0","1","0","0","1","0","6","4","1","0","0","0","0","5","5","45","310","3","12","77","52","50","33","46","0"
"11690244446","261948791","2","6/11/2020 22:15","8","7","7","7","","5","0","1","1","0","0","4","9","","8","","","","","","","","1","0","0","1","0","0","1","0","6","3","1","0","0","0","0","5","5","35","330","3","50","44","56","67","60","19","0"
"11690244733","261948791","8","6/11/2020 22:15","10","9","10","8","","7","1","1","1","0","0","6","8","","10","","","","","","","","1","0","0","0","0","1","0","1","4","3","0","1","0","0","0","4","5","32","380","1","44","94","54","17","90","62","0"
"11690244755","261948791","8","6/11/2020 22:15","10","10","10","7","","2","1","0","0","0","0","10","1","","8","","","","","","","","1","0","0","1","0","0","0","1","4","4","0","1","0","0","0","4","5","54","500","3","48","100","81","90","100","6","0"
"11690237456","261948791","13","6/11/2020 22:12","8","7","8","6","","8","0","1","0","0","0","10","1","","7","","","","","","","","0","1","0","1","0","0","0","1","3","4","0","1","0","0","0","3","5","56","450","0","5","75","85","83","85","12","0"
"11690245741","261948791","6","6/11/2020 22:16","10","10","10","7","","6","0","1","1","0","0","6","2","","9","","","","","","","","0","0","1","0","0","0","0","1","3","3","0","1","0","0","0","5","5","35","440.00000000000006","3","1","83","77","17","81","58","0"
