Respondent ID,Collector ID,Start Date,End Date,IP Address,Custom Data 1,custom_value7,custom_value9,custom_value8,Do you contribute to hiring and firing decisions at your company?,"For many professions, alternative credentials can qualify a person for an entry-level position.",It will soon become fairly conventional for high school graduates to obtain alternative credentials instead of going to college.,"When you add up the pros and cons for online education, it's probably a good thing for society overall.","When you add up the pros and cons for artificial intelligence, it's probably a good thing for society overall.",Have you heard of any of the following online course providers?,,,,,Which of these industries most closely matches your profession?,Government regulation helps ensure businesses treat individuals more fairly.,Gender?,Household Income?,Age?,Exact Age,What is the highest level of education you have completed?,Which race/ethnicity best describes you? (Please choose only one.) ,"If you are a Mechanical Turk Worker, please add your Worker ID. Otherwise write ""n/a"".",Age,Gender,Household Income,Region,Device Type
10716746183,233176325,5/8/2019 16:21,5/8/2019 16:24,,03fc3306f25db74117b9e74ccf,,,,2,1,4,3,4,,,,,5,12,7,1,3,3,32,6,1,,3,2,4,9,1
10716731880,233176325,5/8/2019 16:19,5/8/2019 16:19,,f9418ecce215092d51badeaaf5,,,,2,5,6,8,8,,,3,,,9,8,2,8,4,54,3,5,,3,2,1,2,1
10716709749,233176325,5/8/2019 16:09,5/8/2019 16:12,,cf05f0170dec9b946368bb8564,,,,3,8,4,6,6,,,,,5,8,8,2,1,2,24,4,5,,2,1,1,8,4
10716702968,233176325,5/8/2019 16:08,5/8/2019 16:09,,9ed710b0ec13bc883dc74d2500,,,,2,3,3,4,5,1,,3,,,2,7,1,6,3,41,5,2,,3,2,6,9,1
10716701192,233176325,5/8/2019 16:06,5/8/2019 16:09,,9b41e6d883e5f062c0c552e2a5,,,,2,10,10,10,1,,,,,,10,10,2,2,3,38,4,5,,3,1,2,8,1
10716690659,233176325,5/8/2019 16:04,5/8/2019 16:05,,790caf69ed43c2aae1a647c4ab,,,,1,6,5,8,4,,,,4,,2,6,1,5,2,29,5,3,,2,2,4,7,1
10716668963,233176325,5/8/2019 15:56,5/8/2019 15:58,,4f8c4af966413f66ba9759a8d1,,,,1,7,8,5,7,,,3,,,6,8,2,6,2,29,7,5,,2,1,2,9,2
10716653117,233176325,5/8/2019 15:50,5/8/2019 15:52,,4e94bfa375fe20a7897e44d8aa,,,,2,10,10,5,4,,2,3,,,5,5,2,2,2,25,5,5,,2,1,2,7,2
10716559210,233176325,5/8/2019 15:16,5/8/2019 15:17,,45f7a9a20697cd13da277b1e4f,,,,2,10,10,10,10,,,,,,11,4,1,4,2,28,4,4,,2,2,4,8,1
10716545549,233176325,5/8/2019 15:11,5/8/2019 15:12,,cd23a2b288178a6de44f08eaa2,,,,2,5,5,6,6,,2,,,,9,7,2,3,2,28,6,2,,2,2,2,5,1
10716534742,233176325,5/8/2019 15:01,5/8/2019 15:08,,5d95482ea5c1fcf7af3352b5c8,,,,2,7,8,9,6,,,,,5,10,6,1,4,2,18,2,5,,2,2,3,5,1
10716521025,233176325,5/8/2019 15:01,5/8/2019 15:03,,6ecdab88b9258fb51a2df16871,,,,2,10,8,6,5,,,,,,5,9,1,3,5,60,4,5,,4,2,3,1,2
10716519861,233176325,5/8/2019 15:01,5/8/2019 15:03,,d0a2828555016c1d36eaa119a3,,,,2,5,9,10,4,,,3,,,5,4,1,2,2,19,4,4,,2,2,1,9,1
10716485495,233176325,5/8/2019 14:49,5/8/2019 14:51,,97c62cea6127c7864ea8005299,,,,3,7,5,8,2,,,,,5,2,8,1,5,3,33,6,5,,3,1,5,4,1
10716478032,233176325,5/8/2019 14:46,5/8/2019 14:48,,b0319320726e9c62441f9814fc,,,,2,7,8,10,8,1,,,,,4,4,2,3,3,35,6,5,,3,1,3,4,2
10716464523,233176325,5/8/2019 14:42,5/8/2019 14:44,,759374129ce8750367bd74d826,,,,2,10,1,7,5,,2,,,5,10,7,1,3,2,28,5,5,,2,2,3,7,1
10716431486,233176325,5/8/2019 14:31,5/8/2019 14:32,,76d307531c12563fca2731bc2e,,,,1,6,7,8,10,1,2,3,,5,6,5,2,7,2,28,5,5,,2,1,6,2,2
10716428094,233176325,5/8/2019 14:29,5/8/2019 14:31,,bc6702b8565ae1801ec0ac28c7,,,,2,10,10,10,10,,,,,5,11,10,1,2,4,57,5,5,,4,2,2,6,2
10716356386,233176325,5/8/2019 14:05,5/8/2019 14:06,,ead72797b94b55969bce062aa6,,,,2,6,10,10,6,,,,,5,10,9,1,2,4,48,3,5,,4,2,2,4,2
10716353127,233176325,5/8/2019 14:02,5/8/2019 14:05,,606d9b231168008f9001c42345,,,,1,9,7,6,3,1,,,4,5,10,8,1,9,3,30,5,5,,3,2,6,2,1
10716352983,233176325,5/8/2019 14:02,5/8/2019 14:05,,3596ca013734ab9a81107d4147,,,,3,6,1,8,8,1,2,,,5,6,4,2,5,1,17,3,5,,2,1,11,4,1
10716303230,233176325,5/8/2019 13:46,5/8/2019 13:48,,8b0f465fc94a20317d3743b1f0,,,,2,10,7,8,5,,,,,5,10,7,1,11,2,19,4,6,,2,2,11,2,1
10716302917,233176325,5/8/2019 13:47,5/8/2019 13:48,,1c13b389e40be2bdfb6fd0a756,,,,3,5,5,5,5,,,3,,,12,5,1,1,3,30,3,5,,3,2,1,3,1
10716259723,233176325,5/8/2019 13:32,5/8/2019 13:34,,b0bbde2c7d76f683de6f3c9a3b,,,,2,6,10,4,4,,,,,5,6,6,1,3,2,23,4,2,,2,2,1,1,1
10716259338,233176325,5/8/2019 13:32,5/8/2019 13:33,,ad0c9995dc8c47cbcf8d28d053,,,,2,2,9,10,6,,,3,,,2,6,1,1,3,26,4,6,,2,2,11,5,2
10716254785,233176325,5/8/2019 13:31,5/8/2019 13:32,,bddc8b0744f040d3f89e87710d,,,,1,1,6,7,4,,,3,,5,4,7,1,4,2,29,5,5,,2,2,4,2,2
10716224877,233176325,5/8/2019 13:16,5/8/2019 13:21,,49d83f4771f9fc6c2f800482d5,,,,3,10,6,8,10,,,,,5,4,10,1,3,5,63,1,5,,5,2,2,7,1
10716179740,233176325,5/8/2019 13:04,5/8/2019 13:06,,ea57e84da5b52754ef2809e599,,,,1,9,10,6,3,,,,,5,1,8,1,4,3,35,7,5,,3,2,4,3,2
10716169169,233176325,5/8/2019 13:00,5/8/2019 13:02,,08e511919e9036887a89fccded,,,,2,10,10,10,8,1,,,,5,10,10,1,5,2,25,5,5,,2,2,5,6,2
10716138367,233176325,5/8/2019 12:48,5/8/2019 12:52,,90dd6c91402a9d83c64b82de97,,,,2,6,4,7,5,,,,,5,4,3,2,11,1,19,3,3,,2,1,11,5,1
10716137256,233176325,5/8/2019 12:48,5/8/2019 12:51,,442175331989d8f6147864e665,,,,2,8,3,2,2,,,,,5,6,7,2,6,3,43,4,5,,3,1,6,9,2
10716042744,233176325,5/8/2019 12:16,5/8/2019 12:19,,32db65a9f3a886399f55b8afd3,,,,2,4,6,10,1,,,,,5,9,3,2,4,4,58,4,5,,4,1,4,7,1
10716041210,233176325,5/8/2019 12:16,5/8/2019 12:18,,ddbf85542fcffcbfbd736f6651,,,,1,8,6,6,5,,2,3,,5,5,7,2,5,2,29,7,5,,2,1,5,2,2
10716033716,233176282,5/8/2019 12:10,5/8/2019 12:16,98.151.192.68,,,,,1,7,5,8,10,1,,,,,6,8,2,7,3,44,5,5,,,,,,
10716028704,233176325,5/8/2019 12:11,5/8/2019 12:14,,2228f206432a2231eaf1ab8b69,,,,2,6,8,7,7,,2,,,5,6,6,2,3,2,28,4,5,,2,1,2,9,2
10716028305,233176325,5/8/2019 12:13,5/8/2019 12:14,,9e61b5659302b8f8a4a171550f,,,,2,8,4,7,5,,,,,5,7,6,3,6,3,29,3,5,,4,1,11,5,1
10715950248,233176325,5/8/2019 11:47,5/8/2019 11:49,,e4f8dcc11fc8b93a48eecaab87,,,,2,5,7,8,10,,,,4,,4,4,2,7,2,25,6,5,,3,1,7,2,2
10715899825,233176325,5/8/2019 11:32,5/8/2019 11:34,,49c382b18b2477b0e8f66a6017,,,,2,10,5,5,3,,,,,5,5,6,1,7,3,40,5,5,,3,2,7,9,1
10715892570,233176325,5/8/2019 11:27,5/8/2019 11:32,,354bebd1db5dff285782f5dd04,,,,1,1,3,4,4,,2,,,,2,4,2,3,4,65,1,4,,4,1,4,5,1
10715860142,233176325,5/8/2019 11:19,5/8/2019 11:22,,b205a6789b50a80d35b4085a3c,,,,1,1,5,6,5,,,,,5,10,6,1,3,4,51,1,5,,4,2,2,8,1
10715749143,233176325,5/8/2019 10:46,5/8/2019 10:48,,4751dd2f5094ee907e88faf8e5,,,,1,10,8,10,6,1,2,,,5,6,7,2,8,4,54,5,5,,4,1,5,3,1
10715716273,233176325,5/8/2019 10:36,5/8/2019 10:38,,511fcbacf205d838e31b1ef86d,,,,1,1,3,7,4,,2,,,5,10,3,2,8,5,62,7,5,,5,1,9,9,1
10715560693,233176325,5/8/2019 9:47,5/8/2019 9:48,,77bbcb300b9a73adaf29463ee8,,,,1,5,5,6,6,,,3,,,8,7,3,6,3,41,2,4,,5,1,1,9,1
10715419282,233176325,5/8/2019 8:57,5/8/2019 8:58,,b8040256e7df3b966f322e6a84,,,,1,10,8,6,6,1,,,,,4,7,1,6,2,29,3,3,,2,2,5,5,1
10715236453,233176325,5/8/2019 7:38,5/8/2019 7:41,,bd3292fbfc752d2fa477b2ad23,,,,2,2,8,4,5,,,,,,5,7,1,3,5,43,3,5,,5,2,4,5,4
10715233455,233176325,5/8/2019 7:37,5/8/2019 7:39,,6185a2fd5418f39c3575d51498,,,,2,8,7,7,7,,,,,5,2,5,2,6,5,63,7,5,,5,1,5,2,4
10715216302,233176325,5/8/2019 7:28,5/8/2019 7:30,,1ea5e0188c556f95c48817d489,,,,2,9,7,10,9,,,,,,5,10,2,10,5,63,8,4,,5,1,10,5,5
10715189846,233176325,5/8/2019 7:15,5/8/2019 7:16,,9cc584ce5acff09092cfc88b5d,,,,1,5,4,5,5,,,,,5,11,5,1,3,4,50,3,5,,4,2,3,2,2
10715189664,233176325,5/8/2019 7:06,5/8/2019 7:16,,6560d83a22ecd47436bb97a690,,,,1,6,8,8,5,,,,,5,6,5,1,4,4,46,4,5,,4,2,2,2,2
10715186124,233176325,5/8/2019 7:12,5/8/2019 7:14,,8edba1708307557bad87edb630,,,,2,7,5,4,5,,,,4,,2,6,1,2,4,58,4,4,,4,2,2,5,2
10715186115,233176325,5/8/2019 7:11,5/8/2019 7:14,,29298f34732eb84d78eb0529e9,,,,1,3,5,8,2,1,2,3,,5,10,5,2,5,2,26,2,5,,2,1,4,5,1
10715185275,233176325,5/8/2019 7:11,5/8/2019 7:13,,3a2eec87c5ed655e5210cc2ac2,,,,2,8,7,7,7,,,,,5,10,5,2,5,4,50,3,4,,4,1,5,8,1
10715184522,233176325,5/8/2019 7:11,5/8/2019 7:13,,ee385fefc7db388774ba738013,,,,2,3,3,4,4,,,,,,3,2,2,5,5,47,5,5,,5,1,5,1,4
10715183805,233176325,5/8/2019 7:11,5/8/2019 7:12,,c065d95c29057107aa6c2f5e55,,,,2,5,7,8,6,,,,,5,5,4,1,4,3,36,5,5,,3,2,4,3,2
10715177715,233176325,5/8/2019 7:03,5/8/2019 7:09,,7ba1c266f0c44b2a21fae69ab9,,,,2,5,8,6,7,,,,,5,11,8,1,11,4,54,4,4,,4,2,11,7,1
10715161723,233176325,5/8/2019 6:58,5/8/2019 7:00,,2543ddfbf481cc647dd2d30ade,,,,1,2,2,8,9,,,3,,,5,6,2,10,5,61,7,5,,5,1,9,5,4
10715154771,233176325,5/8/2019 6:54,5/8/2019 6:56,,b5034542e3a0ce0998cdfce8bb,,,,2,3,9,6,8,1,,,,,2,7,1,10,5,72,7,5,,5,2,6,7,1
10715145967,233176325,5/8/2019 6:49,5/8/2019 6:51,,ba9193853f94e51bc1ca6b7c0a,,,,1,7,5,5,5,,,,,5,6,5,2,7,4,56,5,5,,4,1,7,6,4
10715125016,233176325,5/8/2019 6:37,5/8/2019 6:39,,9e1c8c873db0ebc30233f95f8d,,,,3,4,7,6,5,,,,,5,10,4,2,2,5,68,4,5,,5,1,2,5,2
10715124365,233176325,5/8/2019 6:37,5/8/2019 6:38,,de87f164b3b2940ed631137f03,,,,1,5,7,5,6,1,,,,,2,1,1,6,4,47,5,5,,4,2,6,5,1
10715124161,233176325,5/8/2019 6:37,5/8/2019 6:38,,930eee6e827bfe6891d06fd147,,,,3,6,5,7,7,,,3,,,10,5,1,2,4,45,3,5,,4,2,2,7,2
10715117430,233176325,5/8/2019 6:31,5/8/2019 6:34,,f776e193a67b216bd9a3b71f84,,,,2,5,4,1,10,,,,,5,8,6,2,2,4,55,1,5,,4,1,2,2,2
10715087538,233176325,5/8/2019 6:14,5/8/2019 6:17,,c255552621420711a460b5b145,,,,1,6,6,7,10,,,3,,,6,8,2,7,3,47,7,3,,4,2,5,3,2
10715086839,233176325,5/8/2019 6:14,5/8/2019 6:16,,db75de17d430ef2f6cedf1d4a4,,,,2,8,6,7,4,1,,,,,5,9,1,7,4,59,5,5,,5,2,7,9,4
10715083990,233176325,5/8/2019 6:10,5/8/2019 6:14,,cf111be9c762ca5820732b01d1,,,,2,2,8,7,3,,,,,5,10,7,1,4,4,58,3,3,,4,2,4,2,1
10715077361,233176325,5/8/2019 6:07,5/8/2019 6:10,,8822b59e916c2d1054b1e59cda,,,,1,6,7,8,8,,2,,,,10,10,2,2,5,54,1,5,,5,1,2,6,2
10715075920,233176325,5/8/2019 6:07,5/8/2019 6:09,,ad3e7f7069b6aade9e05bbe908,,,,2,7,7,7,6,,,3,,,6,8,2,3,4,53,5,5,,4,1,2,5,2
10715069269,233176325,5/8/2019 6:03,5/8/2019 6:05,,d413fb1d61dd1375f5e5662885,,,,2,6,7,10,6,,,,,5,2,1,2,11,5,67,7,6,,5,1,11,2,2
10715068397,233176325,5/8/2019 6:00,5/8/2019 6:05,,2f28d6d4ef787f8f47c97bf8e1,,,,1,4,2,4,4,,,,,5,10,5,1,5,4,46,5,5,,4,2,4,2,1
10715066538,233176282,5/8/2019 6:01,5/8/2019 6:04,78.179.154.51,,,,,1,8,9,8,6,,2,3,,,11,10,2,4,3,35,6,5,,,,,,
10715063544,233176325,5/8/2019 6:00,5/8/2019 6:02,,1851ac0d0ffddf54147ddccca9,,,,1,7,7,7,5,,,,,5,10,7,1,6,3,42,4,5,,3,2,5,2,1
10715060918,233176325,5/8/2019 5:59,5/8/2019 6:00,,ea8170184ba6a0de488a2afd3b,,,,1,4,6,7,7,,2,,,,4,6,1,6,2,21,6,2,,3,2,4,7,1
10715053124,233176325,5/8/2019 5:53,5/8/2019 5:55,,438c90ab922bfed316103bae9a,,,,3,10,5,8,10,1,,3,,5,2,5,1,3,4,46,7,5,,4,2,3,7,2
10715051560,233176325,5/8/2019 5:52,5/8/2019 5:54,,9defceb657c9249f4fd5e2b960,,,,1,10,8,6,7,,,3,,,3,1,2,5,3,30,6,6,,3,1,5,5,1
10715051532,233176325,5/8/2019 5:53,5/8/2019 5:54,,9da7b209b8d7b06bcee36b10e5,,,,1,2,4,4,3,1,,,,,8,7,2,7,4,45,5,5,,4,1,11,8,2
10715039821,233176325,5/8/2019 5:44,5/8/2019 5:47,,b1842926f7093440ed66bc7166,,,,1,6,4,7,9,,,,,,5,8,1,10,5,66,6,5,,5,2,10,3,1
10715033322,233176325,5/8/2019 5:40,5/8/2019 5:42,,eb2a1af491f246050fb3afff1a,,,,2,6,6,7,5,,,3,,,2,8,2,3,4,47,7,5,,4,1,3,2,1
10715025638,233176325,5/8/2019 5:35,5/8/2019 5:38,,5fa1ba4dccaafa535b87215d77,,,,2,10,8,7,7,,,,,,2,7,1,6,5,62,5,5,,5,2,6,1,2
10715017975,233176282,5/8/2019 5:32,5/8/2019 5:33,24.147.73.45,,,,,1,6,5,8,7,,2,,,5,4,6,2,4,3,32,5,5,,,,,,
10715012944,233176325,5/8/2019 5:28,5/8/2019 5:30,,d9e57cbc58978ba3bd387d9f59,,,,1,3,3,7,7,,2,3,,,11,6,2,7,3,34,7,5,,3,1,6,4,1
10715011343,233176325,5/8/2019 5:27,5/8/2019 5:29,,6e43908a1de8a832710bc123e3,,,,2,10,10,10,5,,,,,,5,1,1,6,4,59,7,5,,4,2,6,5,2
10715008922,233176325,5/8/2019 5:25,5/8/2019 5:28,,55a4ef70d455e8132f4f7bf9a9,,,,2,10,10,5,5,1,2,,,,4,5,2,3,2,28,5,2,,2,1,2,1,1
10715008530,233176325,5/8/2019 5:27,5/8/2019 5:28,,9ba318006021ece35186d7488f,,,,2,3,3,3,3,,2,,,,6,6,2,6,2,51,5,5,,4,1,4,1,1
10715004321,233176325,5/8/2019 5:24,5/8/2019 5:25,,91d6a0f622cded32e4a3e5ed85,,,,1,4,5,3,2,,,,,5,5,3,1,4,3,37,2,5,,3,2,3,3,2
10714994511,233176325,5/8/2019 5:18,5/8/2019 5:19,,f261b8ba8078e5741cabf430b7,,,,1,6,4,5,4,1,2,3,,5,10,6,2,3,5,56,6,2,,5,1,1,1,2
10714989888,233176325,5/8/2019 5:12,5/8/2019 5:17,,5f39f7875b3a216c56c86a3754,,,,2,6,7,8,3,,,,,5,12,1,1,11,4,57,3,5,,4,2,11,3,4
10714985579,233176325,5/8/2019 5:12,5/8/2019 5:14,,9ce9daf04ef2eee949e78416ee,,,,2,8,7,8,6,,,,,5,2,9,1,4,4,47,4,5,,4,2,4,2,1
10714984886,233176325,5/8/2019 5:12,5/8/2019 5:13,,b74411ad55793fa94dac7a4c77,,,,1,6,3,4,5,,,,,5,4,5,2,4,4,51,4,5,,4,1,4,5,1
10714977489,233176325,5/8/2019 5:06,5/8/2019 5:09,,43a055bb69c0604abd8e450f58,,,,1,10,10,10,10,1,,,,,5,1,2,5,4,49,4,5,,4,1,5,4,2
10714975059,233176282,5/8/2019 5:03,5/8/2019 5:07,24.165.182.250,,,,,1,10,5,7,7,1,,,,,10,10,1,5,4,55,7,5,,,,,,
10714971773,233176282,5/8/2019 5:03,5/8/2019 5:05,198.136.26.47,,,,,2,3,4,5,7,,2,,,,11,8,2,3,3,39,4,2,,,,,,
10714965756,233176325,5/8/2019 5:01,5/8/2019 5:02,,3cf6b5d896dc11147fcaadfcbe,,,,1,6,8,8,9,,,3,,,7,5,3,6,3,49,2,3,,4,2,2,5,1
10714962328,233176325,5/8/2019 4:57,5/8/2019 4:59,,6d5520bf0bb29151867f6d8d22,,,,1,8,7,8,8,,2,3,,5,6,8,2,3,4,46,4,2,,4,1,3,9,2
10714959338,233176282,5/8/2019 4:54,5/8/2019 4:57,122.170.166.123,,,,,1,7,6,4,5,1,2,3,,5,4,7,2,6,4,48,7,2,,,,,,
10714957612,233176325,5/8/2019 4:53,5/8/2019 4:56,,3f95e06a852e81aaf6fa47e3a8,,,,3,10,10,10,7,,,,,,4,1,1,5,5,73,4,5,,5,2,5,9,4
10714957581,233176282,5/8/2019 4:55,5/8/2019 4:56,74.193.56.229,,,,,3,7,9,10,10,1,2,3,,5,10,6,1,2,2,27,3,5,,,,,,
10714956040,233176325,5/8/2019 4:53,5/8/2019 4:55,,da1ca0fa3e283d39d9aa887cd9,,,,2,6,3,5,7,,,,,,8,6,2,7,5,63,6,5,,5,1,7,7,1
10714950230,233176325,5/8/2019 4:48,5/8/2019 4:52,,9fd5fe3cf2c97f7ff10bc7e2e9,,,,2,2,9,4,6,1,,,,,10,8,2,2,4,53,4,5,,4,1,2,2,2
10714947506,233176325,5/8/2019 4:48,5/8/2019 4:50,,1b0c0068d90c1491280050adc2,,,,1,10,10,9,8,,2,,,,1,7,1,3,2,23,3,1,,2,2,3,1,1
10714944874,233176282,5/8/2019 4:47,5/8/2019 4:48,165.225.38.77,,,,,1,7,8,9,9,,,,,5,8,7,2,5,3,42,4,5,,,,,,
10714944133,233176325,5/8/2019 4:47,5/8/2019 4:48,,017d75f562451252d7e29d617f,,,,1,1,1,4,4,,2,,,,4,4,3,7,3,33,2,3,,2,1,1,5,1
10714944108,233176282,5/8/2019 4:46,5/8/2019 4:48,68.199.29.126,,,,,1,4,6,10,10,1,,,,5,5,6,1,3,2,29,6,2,,,,,,
10714941724,233176282,5/8/2019 4:44,5/8/2019 4:46,24.220.125.64,,,,,2,7,3,5,5,1,2,,,,11,4,2,2,2,22,4,3,,,,,,
10714940766,233176325,5/8/2019 4:43,5/8/2019 4:45,,5dab4a45579279b4fb4e6aecab,,,,1,7,7,6,5,,,,,5,7,8,2,5,4,51,6,5,,4,1,5,6,1
10714940223,233176325,5/8/2019 4:43,5/8/2019 4:45,,2fb044a2056e7ce9a8d66971d1,,,,2,9,7,6,4,,,,,5,5,5,1,4,4,45,4,3,,4,2,4,5,2
10714933897,233176282,5/8/2019 4:38,5/8/2019 4:41,184.90.247.11,,,,,1,7,8,8,8,,,,,5,7,6,2,5,3,30,8,5,,,,,,
10714932800,233176282,5/8/2019 4:37,5/8/2019 4:40,86.88.86.22,,,,,2,7,10,10,9,,,,,5,2,6,2,2,2,27,5,5,,,,,,
10714931789,233176282,5/8/2019 4:37,5/8/2019 4:39,98.181.216.30,,,,,2,4,5,9,7,,,,,5,12,7,2,2,2,25,4,5,,,,,,
10714930223,233176325,5/8/2019 4:37,5/8/2019 4:38,,7c7931a6faca4a26ec8b30d3f6,,,,2,9,4,10,3,1,2,,,,12,10,1,11,4,58,5,4,,4,2,6,1,1
10714925338,233176325,5/8/2019 4:34,5/8/2019 4:35,,145ef10f02595a50bc344ba986,,,,1,6,7,10,7,,,,,,12,10,2,6,4,55,4,5,,4,1,7,9,2
10714923513,233176325,5/8/2019 4:32,5/8/2019 4:34,,47fa92a89b7172293ba886d1e4,,,,2,7,4,6,2,,,,,5,11,5,1,3,4,56,2,5,,4,2,3,8,1
10714921589,233176282,5/8/2019 4:30,5/8/2019 4:34,68.35.240.229,,,,,2,10,10,7,5,,,,,,10,5,2,3,5,68,3,5,,,,,,
10714918860,233176325,5/8/2019 4:29,5/8/2019 4:31,,ef5c7b513e32a436a2c8dee15c,,,,2,4,3,5,3,,,,,5,3,4,1,4,4,55,5,5,,4,2,4,5,1
10714918319,233176282,5/8/2019 4:28,5/8/2019 4:31,98.202.23.39,,,,,1,8,7,9,7,1,,3,,,6,4,1,3,4,51,4,5,,,,,,
10714916960,233176325,5/8/2019 4:29,5/8/2019 4:30,,0b3215b949212c92111717bea3,,,,1,8,8,8,8,,2,3,,,8,8,2,3,4,49,5,5,,4,1,3,3,2
10714916097,233176282,5/8/2019 4:27,5/8/2019 4:29,68.102.123.204,,,,,2,10,7,8,10,,,,,5,10,6,2,3,2,27,4,5,,,,,,
10714913670,233176282,5/8/2019 4:25,5/8/2019 4:28,23.125.150.184,,,,,1,5,6,9,10,,2,3,,,5,6,1,3,4,46,5,3,,,,,,
10714911145,233176325,5/8/2019 4:24,5/8/2019 4:26,,cb8d7d82c3af0b2ca81f3a3c68,,,,1,7,5,5,8,1,,,,,2,9,1,4,4,48,7,5,,4,2,4,7,1
10714910523,233176325,5/8/2019 4:23,5/8/2019 4:26,,7118342f9d799c7598d302e500,,,,2,9,5,8,8,,,,,,8,9,2,5,4,57,7,5,,4,1,6,5,1
10714908901,233176282,5/8/2019 4:22,5/8/2019 4:25,68.5.60.171,,,,,2,7,7,9,9,,2,,,,10,5,2,1,4,46,4,4,,,,,,
10714904396,233176325,5/8/2019 4:19,5/8/2019 4:22,,d648a9364b21a46e43558365eb,,,,3,4,8,3,8,1,,,,5,12,4,2,10,5,76,6,5,,5,1,10,5,1
10714903954,233176282,5/8/2019 4:20,5/8/2019 4:22,73.137.167.94,,,,,2,5,5,9,7,,2,3,,5,10,5,1,3,3,42,4,5,,,,,,
10714903769,233176325,5/8/2019 4:20,5/8/2019 4:22,,d3f61f0f528c03c642e588c621,,,,2,5,5,7,2,,,,,5,11,7,1,5,4,49,3,5,,4,2,5,1,1
10714902633,233176282,5/8/2019 4:19,5/8/2019 4:21,73.167.160.209,,,,,2,4,8,8,5,1,,,,,5,2,1,3,4,53,5,5,,,,,,
10714901662,233176282,5/8/2019 4:18,5/8/2019 4:21,71.135.101.132,,,,,2,6,4,9,6,,2,,,5,10,10,1,1,4,55,4,5,,,,,,
10714901532,233176282,5/8/2019 4:19,5/8/2019 4:20,97.64.77.220,,,,,2,8,8,9,3,,,3,,,10,7,1,2,4,52,5,5,,,,,,
10714897277,233176325,5/8/2019 4:15,5/8/2019 4:18,,fe35d12fbf8a30a2f1534641d2,,,,2,1,1,1,1,,,3,,,7,5,1,4,4,55,1,5,,4,2,3,9,1
10714891832,233176282,5/8/2019 4:12,5/8/2019 4:14,68.44.8.112,,,,,1,2,2,10,9,1,,,,,5,3,2,5,3,38,7,5,,,,,,
10714890755,233176325,5/8/2019 4:11,5/8/2019 4:13,,dcd80a7e42058e626044fdb4e2,,,,3,10,8,5,5,,2,,,,10,8,1,1,2,28,3,4,,2,2,1,2,2
10714890718,233176325,5/8/2019 4:12,5/8/2019 4:13,,c5654c77641a952722a423d922,,,,2,10,8,10,8,,,,,5,10,10,1,3,4,56,4,5,,4,2,3,4,4
10714889694,233176325,5/8/2019 4:11,5/8/2019 4:13,,58cb16053570a54a8cf7f3e0ce,,,,1,1,1,1,1,,,,,5,11,4,2,3,2,28,4,5,,2,1,2,3,1
10714880670,233176282,5/8/2019 4:05,5/8/2019 4:07,99.203.4.42,,,,,1,3,4,5,5,,,,,5,11,3,2,3,3,38,5,5,,,,,,
10714878454,233176325,5/8/2019 4:02,5/8/2019 4:05,,7bbb38ec73d81d3968f9d879bb,,,,2,4,4,6,4,1,2,3,,5,6,3,2,1,5,68,5,5,,5,1,1,9,4
10714877025,233176282,5/8/2019 3:57,5/8/2019 4:04,67.143.160.15,,,,,1,5,6,2,7,,,3,,,6,3,1,5,3,39,5,2,,,,,,
10714875519,233176282,5/8/2019 4:00,5/8/2019 4:03,157.49.249.67,,,,,2,10,10,10,10,,,3,,5,6,10,2,3,2,29,4,1,,,,,,
10714871468,233176282,5/8/2019 4:00,5/8/2019 4:00,42.116.79.100,,,,,1,5,3,7,4,1,2,3,,,3,5,1,5,2,25,7,5,,,,,,
10714870920,233176282,5/8/2019 3:57,5/8/2019 4:00,71.223.112.238,,,,,2,9,10,10,3,,,,,5,10,6,1,3,4,59,4,5,,,,,,
10714868641,233176282,5/8/2019 3:57,5/8/2019 3:59,85.203.46.128,,,,,1,7,5,6,7,,2,,,,2,7,2,4,2,28,5,5,,,,,,
10714866684,233176282,5/8/2019 3:54,5/8/2019 3:57,75.176.83.168,,,,,1,8,9,9,9,1,,3,,5,10,8,2,4,4,48,3,5,,,,,,
10714865926,233176325,5/8/2019 3:54,5/8/2019 3:57,,9a51601a6958d0f39f98d65b82,,,,2,6,6,7,4,,,,,,10,7,2,3,4,50,4,5,,4,1,3,4,2
10714858395,233176325,5/8/2019 3:49,5/8/2019 3:52,,ad5e93b0bc17ca423ab97d3af9,,,,1,10,6,8,5,,,,,,10,7,1,4,4,51,4,5,,4,2,4,4,1
10714853024,233176282,5/8/2019 3:40,5/8/2019 3:48,73.0.243.86,,,,,1,10,10,10,3,1,,3,,,11,1,2,3,3,36,5,5,,,,,,
10714850931,233176282,5/8/2019 3:46,5/8/2019 3:47,108.17.138.153,,,,,2,10,10,8,10,,2,,,5,6,10,1,3,2,24,5,5,,,,,,
10714850644,233176282,5/8/2019 3:45,5/8/2019 3:46,188.238.71.66,,,,,2,7,5,7,9,,2,,,,6,8,2,2,3,36,4,5,,,,,,
10714848092,233176282,5/8/2019 3:40,5/8/2019 3:45,202.184.152.202,,,,,1,10,10,10,10,,2,,,,10,6,1,3,2,26,4,3,,,,,,
10714845931,233176325,5/8/2019 3:40,5/8/2019 3:43,,0b9f7fc527a1b47aa771e8bcc2,,,,1,4,5,7,4,,2,,,5,4,8,2,5,4,59,4,5,,4,1,5,2,1
