Respondent ID,Collector ID,End Date,FavorEntryLevel,FavorConventionalSoon,FavorOnlineEducation,FavorAI,HeardOfUdacity,HeardOfUdemy,HeardOfCoursera,HeardOfPluralsight,HeardOfLynda,Industry,FavorRegulation,ReportedIncome,ReportedAge,ReportedExactAge,Education,Ethnicity,SurveyMonkeyAge,SurveyMonkeyIncome,SurveyMonkeyRegion,IsReportedMale,IsReportedFemale,IsReportedNonbinary,IsUnreportedGender,IsReportedIncomePreferNotDisclose,IsSurveyMonkeyMale,IsSurveyMonkeyFemale,IsSurveyMonkeyUnreportedGender,IsSurveyMonkeyIncomePreferNotDisclose,IsManager,IsUnemployed,IsMale,IsFemale
10715075920,233176325,5/8/2019 6:09,7,7,7,6,0,0,1,0,0,6,8,3,4,53,5,5,4,2,5,1,0,0,0,0,1,0,0,0,0,0,1,0
10715069269,233176325,5/8/2019 6:05,6,7,10,6,0,0,0,0,1,2,1,,5,67,7,6,5,,2,1,0,0,0,1,1,0,0,1,0,0,1,0
10715068397,233176325,5/8/2019 6:05,4,2,4,4,0,0,0,0,1,10,5,5,4,46,5,5,4,4,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10715066538,233176282,5/8/2019 6:04,8,9,8,6,0,1,1,0,0,11,10,4,3,35,6,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10715063544,233176325,5/8/2019 6:02,7,7,7,5,0,0,0,0,1,10,7,6,3,42,4,5,3,5,2,0,1,0,0,0,0,1,0,0,1,0,0,1
10715060918,233176325,5/8/2019 6:00,4,6,7,7,0,1,0,0,0,4,6,6,2,21,6,2,3,4,7,0,1,0,0,0,0,1,0,0,1,0,0,1
10715053124,233176325,5/8/2019 5:55,10,5,8,10,1,0,1,0,1,2,5,3,4,46,7,5,4,3,7,0,1,0,0,0,0,1,0,0,0,1,0,1
10715051560,233176325,5/8/2019 5:54,10,8,6,7,0,0,1,0,0,3,1,5,3,30,6,6,3,5,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10715051532,233176325,5/8/2019 5:54,2,4,4,3,1,0,0,0,0,8,7,7,4,45,5,5,4,,8,1,0,0,0,0,1,0,0,1,1,0,1,0
10715039821,233176325,5/8/2019 5:47,6,4,7,9,0,0,0,0,0,5,8,10,5,66,6,5,5,10,3,0,1,0,0,0,0,1,0,0,1,0,0,1
10715033322,233176325,5/8/2019 5:42,6,6,7,5,0,0,1,0,0,2,8,3,4,47,7,5,4,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10715025638,233176325,5/8/2019 5:38,10,8,7,7,0,0,0,0,0,2,7,6,5,62,5,5,5,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1
10715017975,233176282,5/8/2019 5:33,6,5,8,7,0,1,0,0,1,4,6,4,3,32,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10715012944,233176325,5/8/2019 5:30,3,3,7,7,0,1,1,0,0,11,6,7,3,34,7,5,3,6,4,1,0,0,0,0,1,0,0,0,1,0,1,0
10715011343,233176325,5/8/2019 5:29,10,10,10,5,0,0,0,0,0,5,1,6,4,59,7,5,4,6,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10715008922,233176325,5/8/2019 5:28,10,10,5,5,1,1,0,0,0,4,5,3,2,28,5,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0
10715008530,233176325,5/8/2019 5:28,3,3,3,3,0,1,0,0,0,6,6,6,2,51,5,5,4,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0
10715004321,233176325,5/8/2019 5:25,4,5,3,2,0,0,0,0,1,5,3,4,3,37,2,5,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1
10714994511,233176325,5/8/2019 5:19,6,4,5,4,1,1,1,0,1,10,6,3,5,56,6,2,5,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
10714989888,233176325,5/8/2019 5:17,6,7,8,3,0,0,0,0,1,12,1,,4,57,3,5,4,,3,0,1,0,0,1,0,1,0,1,0,0,0,1
10714985579,233176325,5/8/2019 5:14,8,7,8,6,0,0,0,0,1,2,9,4,4,47,4,5,4,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1
10714984886,233176325,5/8/2019 5:13,6,3,4,5,0,0,0,0,1,4,5,4,4,51,4,5,4,4,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10714977489,233176325,5/8/2019 5:09,10,10,10,10,1,0,0,0,0,5,1,5,4,49,4,5,4,5,4,1,0,0,0,0,1,0,0,0,1,0,1,0
10714975059,233176282,5/8/2019 5:07,10,5,7,7,1,0,0,0,0,10,10,5,4,55,7,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714971773,233176282,5/8/2019 5:05,3,4,5,7,0,1,0,0,0,11,8,3,3,39,4,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714965756,233176325,5/8/2019 5:02,6,8,8,9,0,0,1,0,0,7,5,6,3,49,2,3,4,2,5,0,0,1,0,0,0,1,0,0,1,0,0,1
10714962328,233176325,5/8/2019 4:59,8,7,8,8,0,1,1,0,1,6,8,3,4,46,4,2,4,3,9,1,0,0,0,0,1,0,0,0,1,0,1,0
10714959338,233176282,5/8/2019 4:57,7,6,4,5,1,1,1,0,1,4,7,6,4,48,7,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714957612,233176325,5/8/2019 4:56,10,10,10,7,0,0,0,0,0,4,1,5,5,73,4,5,5,5,9,0,1,0,0,0,0,1,0,0,0,1,0,1
10714957581,233176282,5/8/2019 4:56,7,9,10,10,1,1,1,0,1,10,6,2,2,27,3,5,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714956040,233176325,5/8/2019 4:55,6,3,5,7,0,0,0,0,0,8,6,7,5,63,6,5,5,7,7,1,0,0,0,0,1,0,0,0,0,0,1,0
10714950230,233176325,5/8/2019 4:52,2,9,4,6,1,0,0,0,0,10,8,2,4,53,4,5,4,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10714947506,233176325,5/8/2019 4:50,10,10,9,8,0,1,0,0,0,1,7,3,2,23,3,1,2,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1
10714944874,233176282,5/8/2019 4:48,7,8,9,9,0,0,0,0,1,8,7,5,3,42,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714944133,233176325,5/8/2019 4:48,1,1,4,4,0,1,0,0,0,4,4,7,3,33,2,3,2,1,5,0,0,1,0,0,1,0,0,0,1,0,1,0
10714944108,233176282,5/8/2019 4:48,4,6,10,10,1,0,0,0,1,5,6,3,2,29,6,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714941724,233176282,5/8/2019 4:46,7,3,5,5,1,1,0,0,0,11,4,2,2,22,4,3,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714940766,233176325,5/8/2019 4:45,7,7,6,5,0,0,0,0,1,7,8,5,4,51,6,5,4,5,6,1,0,0,0,0,1,0,0,0,1,0,1,0
10714940223,233176325,5/8/2019 4:45,9,7,6,4,0,0,0,0,1,5,5,4,4,45,4,3,4,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10714933897,233176282,5/8/2019 4:41,7,8,8,8,0,0,0,0,1,7,6,5,3,30,8,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714932800,233176282,5/8/2019 4:40,7,10,10,9,0,0,0,0,1,2,6,2,2,27,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714931789,233176282,5/8/2019 4:39,4,5,9,7,0,0,0,0,1,12,7,2,2,25,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714930223,233176325,5/8/2019 4:38,9,4,10,3,1,1,0,0,0,12,10,,4,58,5,4,4,6,1,0,1,0,0,1,0,1,0,0,0,0,0,1
10714925338,233176325,5/8/2019 4:35,6,7,10,7,0,0,0,0,0,12,10,6,4,55,4,5,4,7,9,1,0,0,0,0,1,0,0,0,1,0,1,0
10714923513,233176325,5/8/2019 4:34,7,4,6,2,0,0,0,0,1,11,5,3,4,56,2,5,4,3,8,0,1,0,0,0,0,1,0,0,0,0,0,1
10714921589,233176282,5/8/2019 4:34,10,10,7,5,0,0,0,0,0,10,5,3,5,68,3,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714918860,233176325,5/8/2019 4:31,4,3,5,3,0,0,0,0,1,3,4,4,4,55,5,5,4,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10714918319,233176282,5/8/2019 4:31,8,7,9,7,1,0,1,0,0,6,4,3,4,51,4,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714916960,233176325,5/8/2019 4:30,8,8,8,8,0,1,1,0,0,8,8,3,4,49,5,5,4,3,3,1,0,0,0,0,1,0,0,0,1,0,1,0
10714916097,233176282,5/8/2019 4:29,10,7,8,10,0,0,0,0,1,10,6,3,2,27,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714913670,233176282,5/8/2019 4:28,5,6,9,10,0,1,1,0,0,5,6,3,4,46,5,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714911145,233176325,5/8/2019 4:26,7,5,5,8,1,0,0,0,0,2,9,4,4,48,7,5,4,4,7,0,1,0,0,0,0,1,0,0,1,0,0,1
10714910523,233176325,5/8/2019 4:26,9,5,8,8,0,0,0,0,0,8,9,5,4,57,7,5,4,6,5,1,0,0,0,0,1,0,0,0,0,0,1,0
10714908901,233176282,5/8/2019 4:25,7,7,9,9,0,1,0,0,0,10,5,1,4,46,4,4,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714904396,233176325,5/8/2019 4:22,4,8,3,8,1,0,0,0,1,12,4,10,5,76,6,5,5,10,5,1,0,0,0,0,1,0,0,0,0,1,1,0
10714903954,233176282,5/8/2019 4:22,5,5,9,7,0,1,1,0,1,10,5,3,3,42,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714903769,233176325,5/8/2019 4:22,5,5,7,2,0,0,0,0,1,11,7,5,4,49,3,5,4,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1
10714902633,233176282,5/8/2019 4:21,4,8,8,5,1,0,0,0,0,5,2,3,4,53,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714901662,233176282,5/8/2019 4:21,6,4,9,6,0,1,0,0,1,10,10,1,4,55,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714901532,233176282,5/8/2019 4:20,8,8,9,3,0,0,1,0,0,10,7,2,4,52,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714897277,233176325,5/8/2019 4:18,1,1,1,1,0,0,1,0,0,7,5,4,4,55,1,5,4,3,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10714891832,233176282,5/8/2019 4:14,2,2,10,9,1,0,0,0,0,5,3,5,3,38,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714890755,233176325,5/8/2019 4:13,10,8,5,5,0,1,0,0,0,10,8,1,2,28,3,4,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1
10714890718,233176325,5/8/2019 4:13,10,8,10,8,0,0,0,0,1,10,10,3,4,56,4,5,4,3,4,0,1,0,0,0,0,1,0,0,0,0,0,1
10714889694,233176325,5/8/2019 4:13,1,1,1,1,0,0,0,0,1,11,4,3,2,28,4,5,2,2,3,1,0,0,0,0,1,0,0,0,1,0,1,0
10714880670,233176282,5/8/2019 4:07,3,4,5,5,0,0,0,0,1,11,3,3,3,38,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714878454,233176325,5/8/2019 4:05,4,4,6,4,1,1,1,0,1,6,3,1,5,68,5,5,5,1,9,1,0,0,0,0,1,0,0,0,0,0,1,0
10714877025,233176282,5/8/2019 4:04,5,6,2,7,0,0,1,0,0,6,3,5,3,39,5,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714875519,233176282,5/8/2019 4:03,10,10,10,10,0,0,1,0,1,6,10,3,2,29,4,1,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714871468,233176282,5/8/2019 4:00,5,3,7,4,1,1,1,0,0,3,5,5,2,25,7,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714870920,233176282,5/8/2019 4:00,9,10,10,3,0,0,0,0,1,10,6,3,4,59,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714868641,233176282,5/8/2019 3:59,7,5,6,7,0,1,0,0,0,2,7,4,2,28,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714866684,233176282,5/8/2019 3:57,8,9,9,9,1,0,1,0,1,10,8,4,4,48,3,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714865926,233176325,5/8/2019 3:57,6,6,7,4,0,0,0,0,0,10,7,3,4,50,4,5,4,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0
10714858395,233176325,5/8/2019 3:52,10,6,8,5,0,0,0,0,0,10,7,4,4,51,4,5,4,4,4,0,1,0,0,0,0,1,0,0,1,0,0,1
10714853024,233176282,5/8/2019 3:48,10,10,10,3,1,0,1,0,0,11,1,3,3,36,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714850931,233176282,5/8/2019 3:47,10,10,8,10,0,1,0,0,1,6,10,3,2,24,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714850644,233176282,5/8/2019 3:46,7,5,7,9,0,1,0,0,0,6,8,2,3,36,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714848092,233176282,5/8/2019 3:45,10,10,10,10,0,1,0,0,0,10,6,3,2,26,4,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714845931,233176325,5/8/2019 3:43,4,5,7,4,0,1,0,0,1,4,8,5,4,59,4,5,4,5,2,1,0,0,0,0,1,0,0,0,1,0,1,0
10714845705,233176282,5/8/2019 3:43,7,9,10,7,0,1,1,0,0,10,4,3,2,24,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714843899,233176282,5/8/2019 3:42,4,8,8,9,0,0,0,0,1,10,9,4,3,34,3,5,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714841657,233176282,5/8/2019 3:40,9,7,10,9,0,0,0,0,0,11,10,4,5,62,5,4,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714839777,233176325,5/8/2019 3:39,4,4,5,1,1,0,0,0,1,2,4,7,2,42,4,5,3,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10714839251,233176282,5/8/2019 3:38,2,2,2,2,0,0,0,0,0,10,5,3,4,50,6,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714836247,233176325,5/8/2019 3:36,9,5,5,4,0,0,0,0,1,10,7,4,2,21,5,4,2,4,9,0,1,0,0,0,0,1,0,0,1,0,0,1
10714835982,233176282,5/8/2019 3:36,6,6,7,5,0,1,0,0,0,4,6,3,4,45,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714833584,233176282,5/8/2019 3:34,8,2,5,9,1,0,0,0,0,8,9,4,3,34,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714831281,233176282,5/8/2019 3:33,5,1,1,2,0,0,0,0,1,6,7,9,2,28,7,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714831160,233176282,5/8/2019 3:33,6,8,9,8,1,0,1,0,0,2,9,3,4,49,4,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714830720,233176282,5/8/2019 3:32,8,6,6,6,0,0,1,0,1,5,8,2,2,23,5,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714828800,233176325,5/8/2019 3:31,5,4,5,5,0,0,0,0,1,2,4,3,5,34,6,3,5,3,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10714827199,233176282,5/8/2019 3:30,5,6,6,3,1,0,0,0,0,9,6,6,3,36,4,3,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714825905,233176325,5/8/2019 3:29,3,3,7,6,0,1,0,0,0,4,4,4,4,80,4,4,5,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0
10714819296,233176282,5/8/2019 3:24,7,4,5,4,0,0,0,0,1,6,8,2,3,41,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714816560,233176282,5/8/2019 3:22,2,2,9,8,1,0,1,0,0,6,7,2,2,24,2,5,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714814841,233176282,5/8/2019 3:21,8,8,9,10,0,1,0,0,1,6,5,3,4,45,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714814738,233176282,5/8/2019 3:21,8,5,9,5,1,1,1,0,1,6,9,3,3,31,7,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714814309,233176282,5/8/2019 3:21,8,8,9,10,0,0,0,0,1,10,6,3,4,45,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714813095,233176325,5/8/2019 3:20,10,10,10,8,1,1,1,0,0,2,6,8,4,50,6,5,4,8,5,0,1,0,0,0,0,1,0,0,0,0,0,1
10714811056,233176282,5/8/2019 3:18,7,8,9,8,0,0,1,0,0,11,7,7,4,46,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714810325,233176282,5/8/2019 3:18,9,5,9,7,0,0,0,0,1,12,8,5,4,53,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714809918,233176282,5/8/2019 3:17,9,7,9,7,1,0,0,0,0,5,9,1,3,31,7,2,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714808262,233176282,5/8/2019 3:16,5,8,8,7,0,1,1,0,0,11,5,4,2,23,4,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714807340,233176282,5/8/2019 3:16,9,6,9,9,0,0,1,0,0,10,8,2,3,30,4,1,,,,1,0,0,0,0,0,0,1,0,0,1,1,0
10714806327,233176282,5/8/2019 3:15,5,9,9,6,0,0,0,0,1,11,6,3,3,30,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714805939,233176282,5/8/2019 3:15,9,9,4,4,1,0,1,0,0,1,3,4,3,35,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714804334,233176325,5/8/2019 3:13,10,10,1,1,0,0,0,0,1,10,5,2,4,52,6,5,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
10714799202,233176282,5/8/2019 3:10,10,10,10,10,0,0,0,0,1,4,10,5,2,22,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714798527,233176282,5/8/2019 3:09,6,5,7,7,0,1,0,0,0,4,5,3,2,29,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714796561,233176282,5/8/2019 3:08,7,10,10,5,0,1,0,0,0,2,5,4,4,47,5,5,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714794596,233176282,5/8/2019 3:06,10,8,10,3,0,0,0,0,0,10,10,3,3,33,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714792404,233176282,5/8/2019 3:05,9,10,10,6,1,0,1,0,0,10,5,5,4,46,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714792288,233176282,5/8/2019 3:05,8,8,8,9,0,0,0,0,1,6,7,4,2,24,4,2,,,,1,0,0,0,0,0,0,1,0,0,1,1,0
10714790337,233176282,5/8/2019 3:03,7,9,9,8,1,0,1,0,1,2,7,2,2,27,6,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714789918,233176282,5/8/2019 3:03,8,6,7,8,1,1,1,1,1,8,8,7,3,35,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714789829,233176325,5/8/2019 3:03,6,5,6,7,0,0,0,0,1,10,8,1,4,58,7,5,4,1,7,0,1,0,0,0,0,1,0,0,0,1,0,1
10714787890,233176282,5/8/2019 3:02,6,7,8,9,0,0,0,0,0,1,9,2,3,39,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714786589,233176325,5/8/2019 3:01,7,9,7,6,1,1,0,0,0,6,7,3,2,24,4,5,2,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0
10714785783,233176282,5/8/2019 3:00,6,5,6,6,0,0,0,0,0,12,8,3,3,32,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714785293,233176325,5/8/2019 3:00,7,7,10,7,0,0,0,0,1,8,7,6,5,68,4,5,5,7,9,1,0,0,0,0,1,0,0,0,0,0,1,0
10714784684,233176282,5/8/2019 2:59,6,8,5,9,0,0,0,0,0,10,9,3,3,30,3,5,,,,1,0,0,0,0,0,0,1,0,0,1,1,0
10714781893,233176282,5/8/2019 2:57,9,10,8,9,0,0,0,1,0,3,9,3,2,29,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714780394,233176282,5/8/2019 2:56,9,5,9,9,1,1,1,1,1,6,7,3,3,31,3,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714779074,233176282,5/8/2019 2:55,2,3,8,3,0,0,0,0,0,11,3,4,3,39,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714774094,233176282,5/8/2019 2:51,7,9,9,6,1,1,0,0,0,6,8,3,3,39,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714773961,233176282,5/8/2019 2:51,7,6,7,6,1,1,0,0,0,4,7,10,3,33,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714773736,233176325,5/8/2019 2:51,6,7,8,7,0,0,0,0,1,10,8,5,5,68,5,1,5,5,7,0,1,0,0,0,0,1,0,0,1,0,0,1
10714767939,233176325,5/8/2019 2:46,1,1,1,1,0,0,1,0,1,10,1,5,4,46,4,2,4,5,2,0,1,0,0,0,0,1,0,0,0,1,0,1
10714764707,233176282,5/8/2019 2:44,8,7,8,3,0,0,1,0,0,8,2,3,3,32,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714763047,233176282,5/8/2019 2:42,7,4,9,8,0,1,0,0,1,5,9,5,2,28,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714761719,233176282,5/8/2019 2:41,10,10,8,6,1,1,0,0,1,6,5,3,3,38,5,4,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714761588,233176282,5/8/2019 2:41,10,7,10,1,1,1,0,0,0,10,3,3,2,23,4,3,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714761210,233176282,5/8/2019 2:41,9,8,5,7,0,0,0,0,1,11,8,8,2,20,4,4,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714760696,233176325,5/8/2019 2:41,10,6,5,9,0,0,0,0,1,10,6,6,4,45,5,5,4,6,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10714759091,233176282,5/8/2019 2:39,6,8,5,7,0,0,0,0,1,4,7,5,3,31,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714758569,233176282,5/8/2019 2:39,10,7,8,9,1,1,1,0,0,11,6,3,4,52,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714758557,233176282,5/8/2019 2:39,10,8,8,1,0,0,0,0,1,5,10,4,3,36,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714757361,233176282,5/8/2019 2:38,6,8,8,6,0,0,1,0,0,6,7,4,5,63,4,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714757345,233176282,5/8/2019 2:38,8,8,8,7,1,0,0,0,0,11,9,3,4,56,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714756669,233176282,5/8/2019 2:37,8,2,8,9,1,1,0,0,1,2,8,4,2,29,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714756377,233176325,5/8/2019 2:37,5,5,4,3,1,0,0,0,0,10,5,4,4,52,3,4,4,4,7,1,0,0,0,0,1,0,0,0,0,0,1,0
10714756303,233176282,5/8/2019 2:37,8,5,5,7,1,1,1,0,0,4,7,2,3,33,3,4,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714754949,233176325,5/8/2019 2:38,5,7,7,5,0,0,0,0,1,10,5,3,5,78,4,5,5,3,9,1,0,0,0,0,1,0,0,0,0,1,1,0
10714752222,233176282,5/8/2019 2:34,8,10,10,10,1,1,1,0,0,10,10,5,3,42,7,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714752064,233176282,5/8/2019 2:34,7,7,7,7,0,0,0,0,1,8,7,3,3,34,3,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714751125,233176325,5/8/2019 2:33,5,4,3,9,1,1,1,0,1,6,10,10,4,46,7,2,4,,9,0,1,0,0,0,0,1,0,1,1,0,0,1
10714750806,233176282,5/8/2019 2:33,7,6,5,3,1,1,1,0,0,2,4,3,2,27,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714748727,233176282,5/8/2019 2:31,7,7,7,7,1,1,0,0,0,2,6,4,4,58,5,3,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714748481,233176282,5/8/2019 2:31,5,2,3,1,0,0,0,0,1,2,3,7,3,39,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714743003,233176282,5/8/2019 2:27,9,8,10,9,1,0,0,1,1,6,10,3,4,48,5,5,,,,0,0,1,0,0,0,0,1,0,1,0,0,0
10714742361,233176282,5/8/2019 2:26,8,6,8,10,0,1,0,0,0,10,10,3,3,37,3,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714742262,233176282,5/8/2019 2:26,10,10,10,10,0,1,0,0,0,5,10,4,3,33,4,2,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714741564,233176282,5/8/2019 2:25,8,7,8,9,0,0,0,0,1,8,7,3,2,27,3,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714741054,233176325,5/8/2019 2:25,9,10,10,10,0,0,0,0,1,2,10,3,2,29,4,5,2,2,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10714740370,233176325,5/8/2019 2:24,1,2,4,3,0,0,0,1,1,5,2,2,2,19,3,3,2,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0
10714740329,233176325,5/8/2019 2:27,2,4,4,5,0,1,0,1,0,10,5,8,5,39,4,3,2,,2,0,0,1,0,0,0,1,0,1,0,0,0,1
10714740034,233176325,5/8/2019 2:24,10,5,10,5,0,0,0,0,0,10,7,3,4,47,5,5,4,3,7,0,1,0,0,0,0,1,0,0,0,1,0,1
10714739715,233176282,5/8/2019 2:24,10,9,10,10,0,0,0,0,1,4,10,4,3,37,6,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714739709,233176282,5/8/2019 2:24,10,10,10,6,0,1,0,0,0,10,6,2,3,35,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714737900,233176282,5/8/2019 2:23,5,7,8,7,1,1,1,1,1,6,9,4,3,35,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714736656,233176282,5/8/2019 2:22,9,8,6,8,1,0,0,1,1,6,7,2,2,24,7,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714736240,233176282,5/8/2019 2:21,3,8,9,6,0,1,1,0,0,8,6,3,3,30,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714736228,233176282,5/8/2019 2:21,2,3,4,6,1,0,0,0,1,8,7,4,5,62,6,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714735977,233176282,5/8/2019 2:21,10,8,8,8,1,0,1,0,0,10,10,3,3,40,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714735737,233176282,5/8/2019 2:21,10,9,10,8,0,0,0,1,1,4,10,4,2,28,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
